sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
accepted-data,partnerQuestion,claimElement.paymentEffectiveDate.date,string,partnerQuestion,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,partnerQuestion,claimElement.type,string,partnerQuestion,claimElement_type,string,,JsonTypeName : partnerQuestion PII:UNKNOWN
accepted-data,partnerQuestion,createdDateTime.d_date,string,partnerQuestion,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,partnerQuestion,declarationId,string,partnerQuestion,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,partnerQuestion,invalidated.dateTime.d_date,string,partnerQuestion,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,partnerQuestion,invalidated.reason,string,partnerQuestion,invalidated_reason,string,, PII:UNKNOWN
accepted-data,partnerQuestion,_id.d_oid,string,partnerQuestion,id,string,,
accepted-data,personDetails,acceptedDateTime.d_date,string,personDetails,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,personDetails,claimElement.contractId,string,personDetails,claimElement_contractId,string,, PII:UNKNOWN
accepted-data,personDetails,claimElement.declaredDateTime,string,personDetails,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,personDetails,claimElement.effectiveDate.hasDate,boolean,personDetails,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,personDetails,claimElement.effectiveDate.knownDate,string,personDetails,claimElement_effectiveDate_knownDate,string,, PII:UNKNOWN
accepted-data,personDetails,claimElement.paymentEffectiveDate.hasDate,boolean,personDetails,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,personDetails,claimElement.paymentEffectiveDate.knownDate,string,personDetails,claimElement_paymentEffectiveDate_knownDate,string,, PII:UNKNOWN
accepted-data,personDetails,createdDateTime.d_date,string,personDetails,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,personDetails,declarationId,string,personDetails,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,personDetails,invalidated.dateTime.d_date,string,personDetails,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,personDetails,invalidated.reason,string,personDetails,invalidated_reason,string,, PII:UNKNOWN
accepted-data,personDetails,_id.d_oid,string,personDetails,id,string,,
accepted-data,pregnancy,acceptedDateTime.d_date,string,pregnancy,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,pregnancy,claimElement.contractId,string,pregnancy,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,pregnancy,claimElement.declaredDateTime,string,pregnancy,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,pregnancy,claimElement.effectiveDate.hasDate,boolean,pregnancy,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,pregnancy,claimElement.effectiveDate.knownDate,string,pregnancy,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,pregnancy,claimElement.paymentEffectiveDate.hasDate,boolean,pregnancy,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,pregnancy,claimElement.paymentEffectiveDate.knownDate,string,pregnancy,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,pregnancy,claimElement.claimantId,string,pregnancy,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,pregnancy,claimElement.declaredDateTime.d_date,string,pregnancy,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,pregnancy,claimElement.dueDate,string,pregnancy,claimElement_dueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,pregnancy,claimElement.effectiveDate.type,string,pregnancy,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,pregnancy,claimElement.effectiveDate.date,string,pregnancy,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,pregnancy,claimElement.paymentEffectiveDate.type,string,pregnancy,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,pregnancy,claimElement.paymentEffectiveDate.date,string,pregnancy,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,pregnancy,claimElement.type,string,pregnancy,claimElement_type,string,,JsonTypeName : pregnancy PII:UNKNOWN
accepted-data,pregnancy,createdDateTime.d_date,string,pregnancy,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,pregnancy,declarationId,string,pregnancy,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,pregnancy,invalidated.dateTime.d_date,string,pregnancy,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,pregnancy,invalidated.reason,string,pregnancy,invalidated_reason,string,, PII:UNKNOWN
accepted-data,pregnancy,_id.d_oid,string,pregnancy,id,string,,
accepted-data,previousEarnings,acceptedDateTime.d_date,string,previousEarnings,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,previousEarnings,claimElement.contractId,string,previousEarnings,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,previousEarnings,claimElement.declaredDateTime,string,previousEarnings,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,previousEarnings,claimElement.effectiveDate.hasDate,boolean,previousEarnings,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,previousEarnings,claimElement.effectiveDate.knownDate,string,previousEarnings,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,previousEarnings,claimElement.paymentEffectiveDate.hasDate,boolean,previousEarnings,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,previousEarnings,claimElement.paymentEffectiveDate.knownDate,string,previousEarnings,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,previousEarnings,claimElement.autoDeclaredDueToExpiry,boolean,previousEarnings,claimElement_autoDeclaredDueToExpiry,string,, PII:UNKNOWN
accepted-data,previousEarnings,claimElement.claimantId,string,previousEarnings,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,previousEarnings,claimElement.dateStoppedWorking,string,previousEarnings,claimElement_dateStoppedWorking,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,previousEarnings,claimElement.declaredDateTime.d_date,string,previousEarnings,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,previousEarnings,claimElement.dropInEarningsApId,string,previousEarnings,claimElement_dropInEarningsApId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
accepted-data,previousEarnings,claimElement.effectiveDate.type,string,previousEarnings,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,previousEarnings,claimElement.effectiveDate.date,string,previousEarnings,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,previousEarnings,claimElement.paymentEffectiveDate.type,string,previousEarnings,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,previousEarnings,claimElement.paymentEffectiveDate.date,string,previousEarnings,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,previousEarnings,claimElement.type,string,previousEarnings,claimElement_type,string,,JsonTypeName : previousEarnings PII:UNKNOWN
accepted-data,previousEarnings,createdDateTime.d_date,string,previousEarnings,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,previousEarnings,declarationId,string,previousEarnings,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,previousEarnings,invalidated.dateTime.d_date,string,previousEarnings,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,previousEarnings,invalidated.reason,string,previousEarnings,invalidated_reason,string,, PII:UNKNOWN
accepted-data,previousEarnings,_id.d_oid,string,previousEarnings,id,string,,
accepted-data,supportForMortgageInterest,acceptedDateTime.d_date,string,supportForMortgageInterest,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.contractId,string,supportForMortgageInterest,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.declaredDateTime,string,supportForMortgageInterest,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.effectiveDate.hasDate,boolean,supportForMortgageInterest,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.effectiveDate.knownDate,string,supportForMortgageInterest,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.paymentEffectiveDate.hasDate,boolean,supportForMortgageInterest,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.paymentEffectiveDate.knownDate,string,supportForMortgageInterest,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.effectiveDate.type,string,supportForMortgageInterest,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.effectiveDate.date,string,supportForMortgageInterest,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.numberOfMortgagesAndEligibleLoans,string,supportForMortgageInterest,claimElement_numberOfMortgagesAndEligibleLoans,string,, PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.paymentEffectiveDate.type,string,supportForMortgageInterest,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.paymentEffectiveDate.date,string,supportForMortgageInterest,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.supportAmount,string,supportForMortgageInterest,claimElement_supportAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.declaredDateTime.d_date,string,supportForMortgageInterest,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,supportForMortgageInterest,claimElement.type,string,supportForMortgageInterest,claimElement_type,string,,JsonTypeName : supportForMortgageInterest PII:UNKNOWN
accepted-data,supportForMortgageInterest,createdDateTime.d_date,string,supportForMortgageInterest,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,supportForMortgageInterest,declarationId,string,supportForMortgageInterest,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,supportForMortgageInterest,invalidated.dateTime.d_date,string,supportForMortgageInterest,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,supportForMortgageInterest,invalidated.reason,string,supportForMortgageInterest,invalidated_reason,string,, PII:UNKNOWN
accepted-data,supportForMortgageInterest,_id.d_oid,string,supportForMortgageInterest,id,string,,
accepted-data,terminalIllness,acceptedDateTime.d_date,string,terminalIllness,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,terminalIllness,claimElement.contractId,string,terminalIllness,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,terminalIllness,claimElement.declaredDateTime,string,terminalIllness,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,terminalIllness,claimElement.effectiveDate.hasDate,boolean,terminalIllness,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,terminalIllness,claimElement.effectiveDate.knownDate,string,terminalIllness,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,terminalIllness,claimElement.paymentEffectiveDate.hasDate,boolean,terminalIllness,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,terminalIllness,claimElement.paymentEffectiveDate.knownDate,string,terminalIllness,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,terminalIllness,claimElement.agentPrognosis,string,terminalIllness,claimElement_agentPrognosis,string,, PII:UNKNOWN
accepted-data,terminalIllness,claimElement.claimantId,string,terminalIllness,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,terminalIllness,claimElement.effectiveDate.type,string,terminalIllness,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,terminalIllness,claimElement.effectiveDate.date,string,terminalIllness,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,terminalIllness,claimElement.evidenceAccepted,boolean,terminalIllness,claimElement_evidenceAccepted,string,, PII:UNKNOWN
accepted-data,terminalIllness,claimElement.paymentEffectiveDate.type,string,terminalIllness,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,terminalIllness,claimElement.paymentEffectiveDate.date,string,terminalIllness,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,terminalIllness,claimElement.declaredDateTime.d_date,string,terminalIllness,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,terminalIllness,claimElement.type,string,terminalIllness,claimElement_type,string,,JsonTypeName : terminalIllness PII:UNKNOWN
accepted-data,terminalIllness,createdDateTime.d_date,string,terminalIllness,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,terminalIllness,declarationId,string,terminalIllness,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,terminalIllness,invalidated.dateTime.d_date,string,terminalIllness,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,terminalIllness,invalidated.reason,string,terminalIllness,invalidated_reason,string,, PII:UNKNOWN
accepted-data,terminalIllness,_id.d_oid,string,terminalIllness,id,string,,
accepted-data,workAndEarningsCircumstances,acceptedDateTime.d_date,string,workAndEarningsCircumstances,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.contractId,string,workAndEarningsCircumstances,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.declaredDateTime,string,workAndEarningsCircumstances,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.effectiveDate.hasDate,boolean,workAndEarningsCircumstances,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.effectiveDate.knownDate,string,workAndEarningsCircumstances,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.paymentEffectiveDate.hasDate,boolean,workAndEarningsCircumstances,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.paymentEffectiveDate.knownDate,string,workAndEarningsCircumstances,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.childTaxCredit.dateStopped,string,workAndEarningsCircumstances,claimElement_childTaxCredit_dateStopped,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.childTaxCredit.receivedInLast5Weeks,boolean,workAndEarningsCircumstances,claimElement_childTaxCredit_receivedInLast5Weeks,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.citizenId,string,workAndEarningsCircumstances,claimElement_citizenId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.declaredDateTime.d_date,string,workAndEarningsCircumstances,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.earnings.amount,string,workAndEarningsCircumstances,claimElement_earnings_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.earnings.hoursPerWeek,string,workAndEarningsCircumstances,claimElement_earnings_hoursPerWeek,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.earnings.paymentFrequency,string,workAndEarningsCircumstances,claimElement_earnings_paymentFrequency,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.effectiveDate.type,string,workAndEarningsCircumstances,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.effectiveDate.date,string,workAndEarningsCircumstances,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.maternityAllowance,boolean,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_maternityAllowance,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.maternityAllowanceAmount,string,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_maternityAllowanceAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.maternityAllowancePaymentFrequency,string,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_maternityAllowancePaymentFrequency,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.otherEmployerPaymentFrequency,string,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_otherEmployerPaymentFrequency,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.otherPayFromEmployer,boolean,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_otherPayFromEmployer,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employerAndMaternityAllowance.otherPayFromEmployerAmount,string,workAndEarningsCircumstances,claimElement_employerAndMaternityAllowance_otherPayFromEmployerAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.employmentStatus,string,workAndEarningsCircumstances,claimElement_employmentStatus,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.expectedPreviousEarnings,string,workAndEarningsCircumstances,claimElement_expectedPreviousEarnings,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.futureEmployment.expectedEarnings,string,workAndEarningsCircumstances,claimElement_futureEmployment_expectedEarnings,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.futureEmployment.hoursPerWeek,string,workAndEarningsCircumstances,claimElement_futureEmployment_hoursPerWeek,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.futureEmployment.paymentFrequency,string,workAndEarningsCircumstances,claimElement_futureEmployment_paymentFrequency,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.futureEmployment.startDate,string,workAndEarningsCircumstances,claimElement_futureEmployment_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.futureEmployment.startingEmployment,boolean,workAndEarningsCircumstances,claimElement_futureEmployment_startingEmployment,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.paymentEffectiveDate.type,string,workAndEarningsCircumstances,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.paymentEffectiveDate.date,string,workAndEarningsCircumstances,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.startingSelfEmployment,boolean,workAndEarningsCircumstances,claimElement_startingSelfEmployment,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.workHistory.dateStoppedWorking,string,workAndEarningsCircumstances,claimElement_workHistory_dateStoppedWorking,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.workHistory.stoppedWorkingInLast9Months,boolean,workAndEarningsCircumstances,claimElement_workHistory_stoppedWorkingInLast9Months,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.working,boolean,workAndEarningsCircumstances,claimElement_working,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.workingTaxCredit.dateStopped,string,workAndEarningsCircumstances,claimElement_workingTaxCredit_dateStopped,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.workingTaxCredit.receivedInLast5Weeks,boolean,workAndEarningsCircumstances,claimElement_workingTaxCredit_receivedInLast5Weeks,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,claimElement.type,string,workAndEarningsCircumstances,claimElement_type,string,,JsonTypeName : workAndEarningsCircumstances PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,createdDateTime.d_date,string,workAndEarningsCircumstances,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,declarationId,string,workAndEarningsCircumstances,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,invalidated.dateTime.d_date,string,workAndEarningsCircumstances,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,invalidated.reason,string,workAndEarningsCircumstances,invalidated_reason,string,, PII:UNKNOWN
accepted-data,workAndEarningsCircumstances,_id.d_oid,string,workAndEarningsCircumstances,id,string,,
accepted-data,workCapabilityAssessmentDecision,acceptedDateTime.d_date,string,workCapabilityAssessmentDecision,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.contractId,string,workCapabilityAssessmentDecision,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.declaredDateTime,string,workCapabilityAssessmentDecision,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.effectiveDate.hasDate,boolean,workCapabilityAssessmentDecision,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.effectiveDate.knownDate,string,workCapabilityAssessmentDecision,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.paymentEffectiveDate.hasDate,boolean,workCapabilityAssessmentDecision,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.paymentEffectiveDate.knownDate,string,workCapabilityAssessmentDecision,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.claimantId,string,workCapabilityAssessmentDecision,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.decision,string,workCapabilityAssessmentDecision,claimElement_decision,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.endDate,string,workCapabilityAssessmentDecision,claimElement_endDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.isSevereCondition,boolean,workCapabilityAssessmentDecision,claimElement_isSevereCondition,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.prognosisInMonths,string,workCapabilityAssessmentDecision,claimElement_prognosisInMonths,string,, PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.removedDateTime.d_date,string,workCapabilityAssessmentDecision,claimElement_removedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.startDate,string,workCapabilityAssessmentDecision,claimElement_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.workCapabilityAssessmentDecisionId,string,workCapabilityAssessmentDecision,claimElement_workCapabilityAssessmentDecisionId,string,,UUID:uk.gov.dwp.universe.claim.wca.WorkCapabilityAssessmentDecisionId PII:UNKNOWN
accepted-data,workCapabilityAssessmentDecision,claimElement.declaredDateTime.d_date,string,workCapabilityAssessmentDecision,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
